created_at,favorite_count,id_str,in_reply_to_user_id_str,retweet_count,source,text,,,,
Tue Jul 10 12:39:18 +0000 2018,185811,1.01666E+18,NULL,40357,Twitter for iPhone,"On behalf of the United States\, congratulations to the Thai Navy SEALs and all on the successful rescue of the 12 boys and their coach from the treacherous cave in Thailand. Such a beautiful moment - all freed\, great job!",,,,
Tue Jul 10 11:38:10 +0000 2018,0,1.01665E+18,NULL,108867,Twitter for iPhone,"RT @realDonaldTrump: They just didn't get it\, but they do now! https://t.co/9T50NupkDy",,,,
Tue Jul 10 10:59:30 +0000 2018,124606,1.01664E+18,NULL,25810,Twitter for iPhone,"Thank you to all of my great supporters\, really big progress being made. Other countries wanting to fix crazy trade deals. Economy is ROARING. Supreme Court pick getting GREAT REVIEWS. New Poll says Trump\, at over 90%\, is the most popular Republican in history of the Party. Wow!",,,,
Tue Jul 10 10:44:29 +0000 2018,0,1.01663E+18,NULL,6440,Twitter for iPhone,RT @ShennaFoxxx: @realDonaldTrump #TrumpUKVisit🇬🇧 To the \n45th @POTUS Donald J Trump @FLOTUS @MELANIATRUMP The British people are looking f…,,,,
Tue Jul 10 10:42:43 +0000 2018,68991,1.01663E+18,NULL,14005,Twitter for iPhone,"NATO countries must pay MORE\, the United States must pay LESS. Very Unfair!",,,,
Tue Jul 10 09:35:05 +0000 2018,71535,1.01662E+18,NULL,15620,Twitter for iPhone,Getting ready to leave for Europe. First meeting - NATO. The U.S. is spending many times more than any other country in order to protect them. Not fair to the U.S. taxpayer. On top of that we lose $151 Billion on Trade with the European Union. Charge us big Tariffs (&amp; Barriers)!,,,,
Tue Jul 10 09:07:47 +0000 2018,0,1.01661E+18,NULL,10547,Twitter for iPhone,RT @KatrinaPierson: The stupidity of the left was on full display in Oakland. The #AbolishICE protest was actually the execution of a warra…,,,,
Tue Jul 10 09:03:04 +0000 2018,0,1.01661E+18,NULL,38629,Twitter for iPhone,RT @realDonaldTrump: Iranian Harassment of U.S. Warships:\n\n2015: 22\n2016: 36\n2017: 14\n2018: 0\n\nSource: @USNavy,,,,
Tue Jul 10 09:00:47 +0000 2018,0,1.01661E+18,NULL,5189,Twitter for iPhone,RT @Scavino45: “The Rule of Law is our Nation’s proud heritage. It is the cornerstone of our Freedom. It is what guarantees equal justice -…,,,,
Tue Jul 10 09:00:10 +0000 2018,0,1.01661E+18,NULL,6894,Twitter for iPhone,"RT @Scavino45: Judge Brett Kavanaugh watches with his family as President Donald J. Trump signs the document Monday evening\, July 9\, 2018\,…",,,,
Tue Jul 10 02:54:10 +0000 2018,80919,1.01652E+18,NULL,16162,Twitter for iPhone,"Tonight\, it was my honor and privilege to nominate Judge Brett Kavanaugh to the United States Supreme Court. #SCOTUS https://t.co/97clc9zifm",,,,
Tue Jul 10 01:01:17 +0000 2018,0,1.01649E+18,NULL,9038,Twitter for iPhone,RT @WhiteHouse: President Trump Announces the Nominee for Associate Justice of the Supreme Court https://t.co/rVMTOMpurr,,,,
Mon Jul 09 22:22:40 +0000 2018,65605,1.01645E+18,NULL,14118,Twitter for iPhone,"HAPPY 100TH BIRTHDAY to our amazing current and former Army Warrant Officers. Thank you for your century of service\, as the indispensable guardians of our great @USArmy’s technology! #CenturyOfService https://t.co/hD42XseaTG",,,,
Mon Jul 09 17:08:29 +0000 2018,112761,1.01637E+18,NULL,28852,Twitter for iPhone,"Pfizer &amp; others should be ashamed that they have raised drug prices for no reason. They are merely taking advantage of the poor &amp; others unable to defend themselves\, while at the same time giving bargain basement prices to other countries in Europe &amp; elsewhere. We will respond!",,,,
Mon Jul 09 17:04:04 +0000 2018,99823,1.01637E+18,NULL,22998,Twitter for iPhone,The failing NY Times Fake News story today about breast feeding must be called out. The U.S. strongly supports breast feeding but we don’t believe women should be denied access to formula. Many women need this option because of malnutrition and poverty.,,,,
Mon Jul 09 14:25:06 +0000 2018,92956,1.01633E+18,NULL,20173,Twitter for iPhone,"I have confidence that Kim Jong Un will honor the contract we signed &amp;\, even more importantly\, our handshake. We agreed to the denuclearization of North Korea. China\, on the other hand\, may be exerting negative pressure on a deal because of our posture on Chinese Trade-Hope Not!",,,,
Mon Jul 09 12:14:43 +0000 2018,116459,1.01629E+18,NULL,21476,Twitter for iPhone,I have long heard that the most important decision a U.S. President can make is the selection of a Supreme Court Justice - Will be announced tonight at 9:00 P.M.,,,,
Mon Jul 09 12:04:02 +0000 2018,71693,1.01629E+18,NULL,16185,Twitter for iPhone,"...Europe far more than it does the U.S. By some accounts\, the U.S. is paying for 90% of NATO\, with many countries nowhere close to their 2% commitment. On top of this the European Union has a Trade Surplus of $151 Million with the U.S.\, with big Trade Barriers on U.S. goods. NO!",,,,
Mon Jul 09 11:55:01 +0000 2018,73300,1.01629E+18,NULL,17558,Twitter for iPhone,"The United States is spending far more on NATO than any other Country. This is not fair\, nor is it acceptable. While these countries have been increasing their contributions since I took office\, they must do much more. Germany is at 1%\, the U.S. is at 4%\, and NATO benefits.......",,,,
Sun Jul 08 21:58:52 +0000 2018,317534,1.01608E+18,NULL,108798,Media Studio,"They just didn't get it\, but they do now! https://t.co/9T50NupkDy",,,,
Sun Jul 08 21:27:17 +0000 2018,107798,1.01607E+18,NULL,20934,Twitter for iPhone,Looking forward to announcing my final decision on the United States Supreme Court Justice at 9:00pmE tomorrow night at the @WhiteHouse. An exceptional person will be chosen!,,,,
Sun Jul 08 20:29:27 +0000 2018,156777,1.01606E+18,NULL,38628,Twitter for iPhone,Iranian Harassment of U.S. Warships:\n\n2015: 22\n2016: 36\n2017: 14\n2018: 0\n\nSource: @USNavy,,,,
Sun Jul 08 14:55:55 +0000 2018,0,1.01597E+18,NULL,10375,Twitter for iPhone,"RT @CortesSteve: Today's report: Hispanic jobs hit another record\, unemployment at an all-time low. Of 9 months in history under 5% jobless…",,,,
Sun Jul 08 13:14:13 +0000 2018,141762,1.01595E+18,NULL,36186,Twitter for iPhone,The U.S. is working very closely with the Government of Thailand to help get all of the children out of the cave and to safety. Very brave and talented people!,,,,
Sat Jul 07 22:24:02 +0000 2018,130602,1.01572E+18,NULL,35792,Twitter for iPhone,"The Rigged Witch Hunt\, originally headed by FBI lover boy Peter S (for one year) &amp; now\, 13 Angry Democrats\, should look into the missing DNC Server\, Crooked Hillary’s illegally deleted Emails\, the Pakistani Fraudster\, Uranium One\, Podesta &amp; so much more. It’s a Democrat Con Job!",,,,
Sat Jul 07 20:42:48 +0000 2018,116645,1.0157E+18,NULL,28190,Twitter for iPhone,"Public opinion has turned strongly against the Rigged Witch Hunt and the “Special” Counsel because the public understands that there was no  Collusion with Russia (so ridiculous)\, that the two FBI lovers were a fraud against our Nation &amp; that the only Collusion was with the Dems!",,,,
Sat Jul 07 20:29:34 +0000 2018,9628,1.01569E+18,NULL,2803,Twitter for iPhone,"Public opinion has turned strongly against the Rigged Witch Hunt and the “Special” Councel because the public understands that there was no  Collusion with Russia (so ridiculous)\, that the two FBI lovers were a fraud against our Nation &amp; that the only Collusion was with the Dems!",,,,
Sat Jul 07 13:24:41 +0000 2018,103820,1.01559E+18,NULL,17775,Twitter for iPhone,Big decision will soon be made on our next Justice of the Supreme Court!,,,,
Sat Jul 07 13:21:11 +0000 2018,126598,1.01559E+18,NULL,30058,Twitter for iPhone,"Twitter is getting rid of fake accounts at a record pace. Will that include the Failing New York Times and propaganda machine for Amazon\, the Washington Post\, who constantly quote anonymous sources that\, in my opinion\, don’t exist - They will both be out of business in 7 years!",,,,
Sat Jul 07 12:06:55 +0000 2018,0,1.01557E+18,NULL,10353,Twitter for iPhone,"RT @Scavino45: “Six months in\, TAX CUTS are already providing historic gains for minorities\, women\, and small businesses” https://t.co/a54B…",,,,
Sat Jul 07 12:06:44 +0000 2018,0,1.01557E+18,NULL,10857,Twitter for iPhone,"RT @Scavino45: “ICE says it seized $43M worth of counterfeit items in Laredo\, Texas”\nhttps://t.co/d6X8uKkHWd",,,,
Sat Jul 07 12:06:38 +0000 2018,0,1.01557E+18,NULL,11405,Twitter for iPhone,"RT @DanScavino: “When they lose\, Democrats just want to change the rules” https://t.co/L9sYIwYLd2",,,,
Sat Jul 07 12:06:29 +0000 2018,0,1.01557E+18,NULL,8371,Twitter for iPhone,RT @Scavino45: “Hispanic-Latino Unemployment Rate Hits Lowest Level on Record in June” https://t.co/27VkUgSVso,,,,
Fri Jul 06 16:57:34 +0000 2018,151126,1.01528E+18,NULL,35227,Twitter for iPhone,"Just won lawsuit filed by the DNC and a bunch of Democrat crazies trying to claim the Trump Campaign (and others)\, colluded with Russia. They haven’t figured out that this was an excuse for them losing the election!",,,,
Fri Jul 06 16:12:16 +0000 2018,91503,1.01527E+18,NULL,21912,Twitter for iPhone,"JOBS\, JOBS\, JOBS! https://t.co/Tz2PQ2xetT",,,,
Fri Jul 06 01:06:36 +0000 2018,119877,1.01504E+18,NULL,23755,Twitter for iPhone,"Thanks to REPUBLICAN LEADERSHIP\, America is WINNING AGAIN - and America is being RESPECTED again all over the world. Because we are finally putting AMERICA FIRST!",,,,
Fri Jul 06 00:58:50 +0000 2018,117336,1.01504E+18,NULL,26234,Twitter for iPhone,"Every day\, the brave men and women of ICE are liberating communities from savage gangs like MS-13. We will NOT stand for these vile Democrat smears in law enforcement. We will always stand proudly with the BRAVE HEROES of ICE and BORDER PATROL!",,,,
Fri Jul 06 00:44:17 +0000 2018,131672,1.01503E+18,NULL,33537,Twitter for iPhone,"A vote for Democrats in November is a vote to let MS-13 run wild in our communities\, to let drugs pour into our cities\, and to take jobs and benefits away from hardworking Americans. Democrats want anarchy\, amnesty and chaos - Republicans want LAW\, ORDER and JUSTICE!",,,,
Fri Jul 06 00:11:09 +0000 2018,66063,1.01503E+18,NULL,14036,Twitter for iPhone,"It was my great honor to join proud\, hardworking American Patriots in Montana tonight. I love you - thank you! #MAGA https://t.co/475ct7hW3D",,,,
Thu Jul 05 19:37:58 +0000 2018,46816,1.01496E+18,25073877,9579,Twitter for iPhone,...on Monday assume duties as the acting Administrator of the EPA. I have no doubt that Andy will continue on with our great and lasting EPA agenda. We have made tremendous progress and the future of the EPA is very bright!,,,,
Thu Jul 05 19:37:57 +0000 2018,65928,1.01496E+18,NULL,15218,Twitter for iPhone,"I have accepted the resignation of Scott Pruitt as the Administrator of the Environmental Protection Agency. Within the Agency Scott has done an outstanding job\, and I will always be thankful to him for this. The Senate confirmed Deputy at EPA\, Andrew Wheeler\, will...",,,,
Thu Jul 05 14:17:23 +0000 2018,114948,1.01488E+18,NULL,26448,Twitter for iPhone,Congress - FIX OUR INSANE IMMIGRATION LAWS NOW!,,,,
Thu Jul 05 14:16:07 +0000 2018,86500,1.01488E+18,NULL,20471,Twitter for iPhone,".....Country being forced to endure a long and costly trial. Tell the people “OUT\,” and they must leave\, just as they would if they were standing on your front lawn. Hiring thousands of “judges” does not work and is not acceptable - only Country in the World that does this!",,,,
Thu Jul 05 14:08:57 +0000 2018,84022,1.01487E+18,NULL,19830,Twitter for iPhone,"Congress must pass smart\, fast and reasonable Immigration Laws now. Law Enforcement at the Border is doing a great job\, but the laws they are forced to work with are insane. When people\, with or without children\, enter our Country\, they must be told to leave without our........",,,,
Thu Jul 05 02:47:35 +0000 2018,185695,1.0147E+18,NULL,33677,Twitter for iPhone,"Happy Birthday\, America! https://t.co/SIi6xXsfof",,,,
Wed Jul 04 20:46:00 +0000 2018,114781,1.01461E+18,NULL,26956,Twitter for iPhone,"The OPEC Monopoly must remember that gas prices are up &amp; they are doing little to help. If anything\, they are driving prices higher as the United States defends many of their members for very little $’s. This must be a two way street. REDUCE PRICING NOW!",,,,
Wed Jul 04 14:44:53 +0000 2018,81305,1.01452E+18,NULL,21861,Twitter for iPhone,https://t.co/ue5JEZy85v,,,,
Wed Jul 04 14:42:38 +0000 2018,227562,1.01452E+18,NULL,46295,Twitter for iPhone,Happy Fourth of July....Our Country is doing GREAT!,,,,
Wed Jul 04 00:36:39 +0000 2018,90767,1.01431E+18,NULL,20776,Twitter for iPhone,"Tomorrow\, families across our Nation will gather to celebrate the Fourth of July. As we do\, we will think of the men &amp; women serving overseas at this very moment\, far away from their families\, protecting America - &amp; we will thank GOD for blessing us with these incredible HEROES! https://t.co/FQ1D7oEta2",,,,
Tue Jul 03 23:52:08 +0000 2018,67073,1.0143E+18,25073877,12972,Twitter for iPhone,"...has endured because of the sweat\, blood and sacrifice of the American Armed Forces – the greatest force for peace and justice in the history of the world!",,,,
Tue Jul 03 23:52:06 +0000 2018,92312,1.0143E+18,NULL,18613,Twitter for iPhone,"Tonight we gathered to celebrate the courageous men and women who make freedom possible: our brave service members\, and our wonderful Veterans. For 242 years\, American Independence...",,,,
Tue Jul 03 23:19:35 +0000 2018,49400,1.01429E+18,NULL,10256,Twitter for iPhone,"Thank you\, @WVGovernor Jim Justice\, for that warm introduction. Tonight\, it was my great honor to attend the “Greenbrier Classic – Salute to Service Dinner” in West Virginia! God Bless our Veterans. God Bless America - and HAPPY INDEPENDENCE DAY TO ALL! https://t.co/V35qvCN8m6",,,,
Tue Jul 03 23:13:42 +0000 2018,0,1.01429E+18,NULL,18860,Twitter for iPhone,RT @FLOTUS: I had a wonderful visit to @WRBethesda today.  Thank you to the many dedicated service members &amp; medical staff who take such go…,,,,
Tue Jul 03 23:13:34 +0000 2018,88278,1.01429E+18,NULL,15333,Twitter for iPhone,"After having written many best selling books\, and somewhat priding myself on my ability to write\, it should be noted that the Fake News constantly likes to pore over my tweets looking for a mistake. I capitalize certain words only for emphasis\, not b/c they should be capitalized!",,,,
Tue Jul 03 22:21:08 +0000 2018,13199,1.01427E+18,NULL,2734,Twitter for iPhone,Just arrived in West Virginia! https://t.co/yjI0Xl5rMh,,,,
Tue Jul 03 21:35:38 +0000 2018,0,1.01426E+18,NULL,7134,Twitter for iPhone,RT @FLOTUS: I had a wonderful visit to @WRBethesda today.  Thank you to the many dedicated service members &amp; medical staff who take such go…,,,,
Tue Jul 03 21:35:11 +0000 2018,98967,1.01426E+18,NULL,23407,Twitter for iPhone,"The Washington Post is constantly quoting “anonymous sources” that do not exist. Rarely do they use the name of anyone because there is no one to give them the kind of negative quote that they are looking for. They are a disgrace to journalism but then again\, so are many others!",,,,
Tue Jul 03 21:26:01 +0000 2018,52633,1.01426E+18,NULL,9292,Twitter for iPhone,"Heading to West Virginia to be with my friend\, @WVGovernor Jim Justice\, at his beautiful Greenbrier Resort. He works hard\, does a great job\, and raises lots of money for charities!",,,,
Tue Jul 03 21:19:04 +0000 2018,42472,1.01426E+18,NULL,8927,Twitter for iPhone,"After having written many best selling books\, and somewhat priding myself on my ability to write\, it should be noted that the Fake News constantly likes to pour over my tweets looking for a mistake. I capitalize certain words only for emphasis\, not b/c they should be capitalized!",,,,
Tue Jul 03 21:16:30 +0000 2018,12913,1.01426E+18,NULL,3468,Twitter for iPhone,"The Washington Post is constantly quoting “anonymous sources” that do not exist. Rarely do they use the name of anyone because there is no one to give them the kind of negative quote that they are looking for. They are a discgrace to journalism but then again\, so are many others!",,,,
Tue Jul 03 14:18:44 +0000 2018,109026,1.01415E+18,NULL,28453,Twitter for iPhone,Wow! The NSA has deleted 685 million phone calls and text messages. Privacy violations? They blame technical irregularities. Such a disgrace. The Witch Hunt continues!,,,,
Tue Jul 03 14:00:22 +0000 2018,87917,1.01415E+18,NULL,18312,Twitter for iPhone,"Now that Harley-Davidson is moving part of its operation out of the U.S.\, my Administration is working with other Motor Cycle companies who want to move into the U.S. Harley customers are not happy with their move - sales are down 7% in 2017. The U.S. is where the Action is!",,,,
Tue Jul 03 12:03:40 +0000 2018,94900,1.01412E+18,NULL,29751,Twitter for iPhone,"Just out that the Obama Administration granted citizenship\, during the terrible Iran Deal negotiation\, to 2\,500 Iranians - including to government officials. How big (and bad) is that?",,,,
Tue Jul 03 11:16:18 +0000 2018,83420,1.01411E+18,NULL,19276,Twitter for iPhone,"Many good conversations with North Korea-it is going well! In the meantime\, no Rocket Launches or Nuclear Testing in 8 months. All of Asia is thrilled. Only the Opposition Party\, which includes the Fake News\, is complaining. If not for me\, we would now be at War with North Korea!",,,,
Tue Jul 03 10:57:52 +0000 2018,88158,1.0141E+18,NULL,20771,Twitter for iPhone,"How can the Democrats\, who are weak on the Border and weak on Crime\, do well in November. The people of our Country want and demand Safety and Security\, while the Democrats are more interested in  ripping apart and demeaning (and not properly funding) our great Law Enforcement!",,,,
Tue Jul 03 10:49:10 +0000 2018,96354,1.0141E+18,NULL,22371,Twitter for iPhone,"When we have an “infestation” of MS-13 GANGS in certain parts of our country\, who do we send to get them out? ICE! They are tougher and smarter than these rough criminal elelments that bad immigration laws allow into our country. Dems do not appreciate the great job they do! Nov.",,,,
Tue Jul 03 10:33:44 +0000 2018,67668,1.01409E+18,NULL,14724,Twitter for iPhone,"The economy is doing perhaps better than ever before\, and that’s prior to fixing some of the worst and most unfair Trade Deals ever made by any country. In any event\, they are coming along very well. Most countries agree that they must be changed\, but nobody ever asked!",,,,
Tue Jul 03 10:25:37 +0000 2018,75430,1.01409E+18,NULL,14187,Twitter for iPhone,I interviewed 4 very impressive people yesterday. On Monday I will be announcing my decision for Justice of the United States Supreme Court!,,,,
Tue Jul 03 10:16:51 +0000 2018,86022,1.01409E+18,NULL,19571,Twitter for iPhone,"Crazy Maxine Waters\, said by some to be one of the most corrupt people in politics\, is rapidly becoming\, together with Nancy Pelosi\, the FACE of the Democrat Party. Her ranting and raving\, even referring to herself as a wounded animal\, will make people flee the Democrats!",,,,
Tue Jul 03 02:43:57 +0000 2018,112425,1.01398E+18,NULL,26608,Twitter for iPhone,"Many Democrats are deeply concerned about the fact that their “leadership” wants to denounce and abandon the great men and women of ICE\, thereby declaring war on Law &amp; Order. These people will be voting for Republicans in November and\, in many cases\, joining the Republican Party!",,,,
Mon Jul 02 21:48:02 +0000 2018,68349,1.0139E+18,NULL,12257,Twitter for iPhone,"Today\, it was my great honor to welcome Prime Minister Mark Rutte of the Netherlands\, to the @WhiteHouse! https://t.co/Zn6ZLM0tzy",,,,
Mon Jul 02 16:29:17 +0000 2018,0,1.01382E+18,NULL,13468,Twitter for iPhone,"RT @DHSgov: Today\, DHS\, @CBP\, and @ICEgov will be sharing stories of the brave men and women who put their lives on the line every day with…",,,,
Mon Jul 02 03:01:30 +0000 2018,211701,1.01362E+18,NULL,67944,Twitter for iPhone,Congratulations to Andres Manuel Lopez Obrador on becoming the next President of Mexico. I look very much forward to working with him. There is much to be done that will benefit both the United States and Mexico!,,,,
Sun Jul 01 23:24:17 +0000 2018,0,1.01356E+18,NULL,12914,Twitter for iPhone,RT @larryelder: BEWARE! #TrumpDerangementSyndrome can be career ending. https://t.co/qm86ya6PlJ,,,,
Sun Jul 01 19:39:28 +0000 2018,126018,1.01351E+18,NULL,26419,Twitter for iPhone,"A big week\, especially with our numerous victories in the Supreme Court. Heading back to the White House now. Focus will be on the selection of a new Supreme Court Justice. Exciting times for our country. Economy may be stronger than it has ever been!",,,,
Sun Jul 01 12:11:05 +0000 2018,133568,1.01339E+18,NULL,30653,Twitter for iPhone,"The Liberal Left\, also known as the Democrats\, want to get rid of ICE\, who do a fantastic job\, and want Open Borders. Crime would be rampant and uncontrollable! Make America Great Again",,,,
Sun Jul 01 12:00:03 +0000 2018,50863,1.01339E+18,NULL,8301,Twitter for iPhone,I will be interviewed by @MariaBartiromo at 10:00 A.M. on @FoxNews,,,,
Sat Jun 30 19:44:09 +0000 2018,155402,1.01315E+18,NULL,38990,Twitter for iPhone,"When people come into our Country illegally\, we must IMMEDIATELY escort them back out without going through years of legal maneuvering. Our laws are the dumbest anywhere in the world. Republicans want Strong Borders and no Crime. Dems want Open Borders and are weak on Crime!",,,,
Sat Jun 30 19:31:42 +0000 2018,50760,1.01314E+18,NULL,9864,Twitter for iPhone,I will be interviewed by @MariaBartiromo on Sunday on @FoxNews at 10:00 A. M. Enjoy!,,,,
Sat Jun 30 19:26:12 +0000 2018,95837,1.01314E+18,NULL,23594,Twitter for iPhone,"Either we need to elect more Republicans in November or Republicans must end the ridiculous 60 vote\, or Filibuster\, rule - or better yet\, do both. Cryin’ Chuck would do it on day one\, but we’ll never give him the chance. Some great legislation awaits - be smart!",,,,
Sat Jun 30 19:17:42 +0000 2018,69000,1.01314E+18,NULL,15407,Twitter for iPhone,"I never pushed the Republicans in the House to vote for the Immigration Bill\, either GOODLATTE 1 or 2\, because it could never have gotten enough Democrats as long as there is the 60 vote threshold. I released many prior to the vote knowing we need more Republicans to win in Nov.",,,,
Sat Jun 30 19:05:48 +0000 2018,78272,1.01314E+18,NULL,15514,Twitter for iPhone,"A friend of mine and a man who has truly seen politics and life as few others ever will\, Sean Spicer\, has written a great new book\, “The Briefing: Politics\, the Press and the President.” It is a story told with both heart and knowledge. Really good\, go get it!",,,,
Sat Jun 30 12:33:55 +0000 2018,107336,1.01304E+18,NULL,21404,Twitter for iPhone,"I will be making my choice for Justice of the United States Supreme Court on the first Monday after the July 4th Holiday\, July 9th!",,,,
Sat Jun 30 11:37:03 +0000 2018,154940,1.01302E+18,NULL,41617,Twitter for iPhone,"Just spoke to King Salman of Saudi Arabia and explained to him that\, because of the turmoil &amp; disfunction in Iran and Venezuela\, I am asking that Saudi Arabia increase oil production\, maybe up to 2\,000\,000 barrels\, to make up the difference...Prices to high! He has agreed!",,,,
Sat Jun 30 11:22:41 +0000 2018,151149,1.01302E+18,NULL,38646,Twitter for iPhone,"To the great and brave men and women of ICE\, do not worry or lose your spirit. You are doing a fantastic job of keeping us safe by eradicating the worst criminal elements. So brave! The radical left Dems want you out. Next it will be all police. Zero chance\, It will never happen!",,,,
Sat Jun 30 11:07:30 +0000 2018,113034,1.01302E+18,NULL,27356,Twitter for iPhone,"The Democrats are making a strong push to abolish ICE\, one of the smartest\, toughest and most spirited law enforcement groups of men and women that I have ever seen. I have watched ICE liberate towns from the grasp of MS-13 &amp; clean out the toughest of situations. They are great!",,,,
Sat Jun 30 10:59:46 +0000 2018,0,1.01301E+18,NULL,12037,Twitter for iPhone,RT @DanScavino: “@GovMikeHuckabee: Trump could nominate Moses for Supreme Court and Democrats would fight it” https://t.co/5wx3nVJxvF,,,,
Sat Jun 30 10:59:04 +0000 2018,0,1.01301E+18,NULL,19751,Twitter for iPhone,"RT @realDonaldTrump: Six months after our TAX CUTS\, more than 6 MILLION workers have received bonuses\, pay raises\, and retirement account c…",,,,
Sat Jun 30 10:57:05 +0000 2018,0,1.01301E+18,NULL,12308,Twitter for iPhone,"RT @realDonaldTrump: Before going any further today\, I want to address the horrific shooting that took place yesterday at the Capital Gazet…",,,,
Sat Jun 30 10:49:42 +0000 2018,0,1.01301E+18,NULL,7741,Twitter for iPhone,"RT @IvankaTrump: Thank you @SecPompeo. \nIt was an honor to join you and your talented\, passionate colleagues at @StateDept to honor the her…",,,,
Sat Jun 30 10:49:20 +0000 2018,0,1.01301E+18,NULL,4550,Twitter for iPhone,RT @IvankaTrump: Thank you Senator Alexander for your leadership on career + technical education. 11+ million students and workers across o…,,,,
Fri Jun 29 23:30:02 +0000 2018,75479,1.01284E+18,NULL,14978,Twitter for iPhone,The new plant being built by Foxconn in Wisconsin is incredible. Congratulations to the people of Wisconsin and to Governor Scott Walker @GovWalker and his talented representatives for having pulled it off. Great job!,,,,
Fri Jun 29 23:21:33 +0000 2018,0,1.01284E+18,NULL,7374,Twitter for iPhone,"RT @FoxBusiness: .@IvankaTrump: \I think one of the tremendous opportunities that were seeing because the economy is so strong is that peop…""",,,,
Fri Jun 29 23:20:18 +0000 2018,0,1.01284E+18,NULL,11308,Twitter for iPhone,"RT @Scavino45: “@ICEgov New York operation leads to arrests of 3 dozen Darknet vendors selling illicit goods\, weapons\, drugs seized and mor…",,,,
Fri Jun 29 18:06:13 +0000 2018,84178,1.01276E+18,NULL,18894,Twitter for iPhone,"Six months after our TAX CUTS\, more than 6 MILLION workers have received bonuses\, pay raises\, and retirement account contributions.\n#TaxCutsandJobsAct https://t.co/MevjwIINGU",,,,
Fri Jun 29 17:59:22 +0000 2018,58414,1.01276E+18,NULL,11706,Twitter for iPhone,"Before going any further today\, I want to address the horrific shooting that took place yesterday at the Capital Gazette newsroom in Annapolis\, Maryland. This attack shocked the conscience of our Nation\, and filled our hearts with grief... https://t.co/LALXGhk04b",,,,
Thu Jun 28 20:49:55 +0000 2018,96358,1.01244E+18,NULL,17553,Twitter for iPhone,"Prior to departing Wisconsin\, I was briefed on the shooting at Capital Gazette in Annapolis\, Maryland. My thoughts and prayers are with the victims and their families. Thank you to all of the First Responders who are currently on the scene.",,,,
Thu Jun 28 19:09:42 +0000 2018,55013,1.01241E+18,NULL,12262,Twitter for iPhone,AMERICA IS OPEN FOR BUSINESS! \nhttps://t.co/fuRF2Z6CZl,,,,
Thu Jun 28 18:57:22 +0000 2018,94785,1.01241E+18,NULL,21298,Twitter for iPhone,"Today\, we broke ground on a plant that will provide jobs for up to 15\,000 Wisconsin Workers! As Foxconn has discovered\, there is no better place to build\, hire and grow than right here in the United States! https://t.co/tOFFodZYvK",,,,
Thu Jun 28 13:06:01 +0000 2018,87968,1.01232E+18,NULL,15836,Twitter for iPhone,"I am in Milwaukee\, Wisconsin\, for meetings. Soon to leave for a big groundbreaking for Foxconn\, which is building a great new electronics plant in Wisconsin. 15\,000 Jobs\, so great!",,,,
Thu Jun 28 12:56:17 +0000 2018,72445,1.01232E+18,NULL,16715,Twitter for iPhone,"....persecuted on old and/or totally unrelated charges (there was no collusion and there was no obstruction of the no collusion)...And what is going on in the FBI &amp; DOJ with Crooked Hillary\, the DNC and all of the lies? A disgraceful situation!",,,,
Thu Jun 28 12:43:25 +0000 2018,78853,1.01232E+18,NULL,20122,Twitter for iPhone,"When is Bob Mueller going to list his Conflicts of Interest? Why has it taken so long? Will they be listed at the top of his $22\,000\,000 Report...And what about the 13 Angry Democrats\, will they list their conflicts with Crooked H? How many people will be sent to jail and......",,,,
Thu Jun 28 12:30:31 +0000 2018,80110,1.01231E+18,NULL,20769,Twitter for iPhone,"Peter Strzok worked as the leader of the Rigged Witch Hunt for a long period of time - he got it started and was only fired because the gig was up. But remember\, he took his orders from Comey and McCabe and they took their orders from you know who. Mueller/Comey best friends!",,,,
Thu Jun 28 11:38:40 +0000 2018,61615,1.0123E+18,NULL,11637,Twitter for iPhone,"Just watched @SharkGregNorman on @foxandfriends. Said “President is doing a great job. All over the world\, people want to come back to the U.S.” Thank you Greg\, and you’re looking and doing great!",,,,
Thu Jun 28 11:32:09 +0000 2018,50408,1.0123E+18,NULL,9205,Twitter for iPhone,"Amy Kremer\, Women for Trump\, was so great on @foxandfriends. Brave and very smart\, thank you Amy! @AmyKremer",,,,
Thu Jun 28 11:25:15 +0000 2018,92201,1.0123E+18,NULL,22480,Twitter for iPhone,"Russia continues to say they had nothing to do with Meddling in our Election! Where is the DNC Server\, and why didn’t Shady James Comey and the now disgraced FBI agents take and closely examine it? Why isn’t Hillary/Russia being looked at? So many questions\, so much corruption!",,,,
Thu Jun 28 11:02:01 +0000 2018,77564,1.01229E+18,NULL,18418,Twitter for iPhone,"Lover FBI Agent Peter Strzok was given poor marks on yesterday’s closed door testimony and\, according to most reports\, refused to answer many questions. There was no Collusion and the Witch Hunt\, headed by 13 Angry Democrats and others who are totally conflicted\, is Rigged!",,,,
Thu Jun 28 03:24:54 +0000 2018,79650,1.01217E+18,25073877,18446,Twitter for iPhone,...home addresses – putting these selfless public servants in harm’s way. These radical protesters want ANARCHY – but the only response they will find from our government is LAW AND ORDER!,,,,
Thu Jun 28 03:24:54 +0000 2018,81772,1.01217E+18,NULL,20988,Twitter for iPhone,In recent days we have heard shameless attacks on our courageous law enforcement officers. Extremist Democrat politicians have called for the complete elimination of ICE. Leftwing Activists are trying to block ICE officers from doing their jobs and publicly posting their...,,,,
